transaction_id,transaction_date,merchant_name,merchant_category,merchant_location,merchant_country,amount,merchant_logo_url,merchant_website,is_recurring,risk_score,is_high_value
6a240b5e-11db-4619-83fb-1bb4eece472d,57:57.4,Tim Hortons,Coffee Shops,"91479 Susan Fort Suite 728, New Michael, CO, Canada",CA,464.59,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,TRUE,0.2,TRUE
a7856b60-0d6d-490c-b553-a04779086d2e,36:23.0,Starbucks,Coffee Shops,"3095 David Stream Suite 708, Michellehaven, MO, Canada",CA,215.02,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.23,FALSE
1a4b2923-f3dc-4cfa-b9ec-bd6eac706eda,51:40.0,Loblaws,Grocery Store,"6292 Schroeder Shore Apt. 282, Port Kathrynhaven, IL, Canada",CA,387.31,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,TRUE,0.14,TRUE
9c5593f8-66d3-4869-b83a-3c4e6d06908c,51:37.3,Apple,Technology,"06885 Nichols Hills Suite 767, New Stacyview, MD, Canada",CA,65.94,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.03,FALSE
a27fc998-79d8-4eca-815e-a7ea9550c534,59:32.2,Loblaws,Grocery Store,"4495 Cook Common, West Daisy, CO, Canada",CA,193.31,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.44,FALSE
782821f4-e511-41b2-93e6-10f10e0fcc4e,22:43.9,Loblaws,Grocery Store,"5928 Hill Station Suite 411, Tarafurt, TX, Canada",CA,106.79,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.59,FALSE
3928ce36-c9eb-42ef-adf2-d5f684740067,00:56.8,Amazon,Online Retail,"7511 Coleman Isle, West Christie, MI, Canada",CA,50.96,https://logo.clearbit.com/amazon.com,https://www.amazon.com,TRUE,0.51,FALSE
c811a6e0-2ae7-46ed-a786-cdbce09593e6,07:32.8,Uber,Transportation,"6419 Alexander Rapid, Youngtown, PW, Canada",CA,363.64,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.16,TRUE
a276c0a1-c6eb-483f-8bbb-07bf7134a317,40:47.1,Loblaws,Grocery Store,"8201 Mueller Villages, North Katherinemouth, OK, Canada",CA,64.58,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.74,FALSE
88731aef-614b-4f3f-b041-c3d9bf750d74,35:49.4,Tim Hortons,Coffee Shops,"42284 Kevin Shore, South Patrick, OH, Canada",CA,376.09,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,FALSE,0.42,TRUE
3bbd945e-d5aa-49ff-aa34-a83d4f09f9c3,58:17.1,Loblaws,Grocery Store,"0180 Smith Ford Apt. 480, Port Melissabury, NV, Canada",CA,492.65,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.48,TRUE
3dde1bbe-c4f9-432d-910e-b3a7d605966d,37:31.1,Indigo,Bookstore,"667 Sarah Islands Suite 460, Johnberg, MH, Canada",CA,60.44,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,FALSE,0.02,FALSE
c535d052-e13d-4e76-a108-8f8b498e4ebd,25:50.4,Best Buy,Electronics,"4627 Brandon Isle Apt. 649, North Carolberg, VT, Canada",CA,402.69,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,FALSE,0.96,TRUE
7a4464ec-e9f3-4216-9426-cf23eed58229,54:21.9,Amazon,Online Retail,"7285 George Corner Suite 538, Port Andrew, NM, Canada",CA,180.57,https://logo.clearbit.com/amazon.com,https://www.amazon.com,FALSE,0.84,FALSE
90535895-abf6-463c-b51b-674ae55e6cbd,48:20.0,Best Buy,Electronics,"212 White Green Apt. 956, Davidsonview, LA, Canada",CA,473.24,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,FALSE,0.23,TRUE
5a0cb6c3-087c-40f9-b36d-bdf9e421f3ff,25:00.8,Amazon,Online Retail,"8907 Miller Tunnel, New Williammouth, NJ, Canada",CA,326.96,https://logo.clearbit.com/amazon.com,https://www.amazon.com,FALSE,0.88,TRUE
17c754ba-753c-4244-be51-093dfacdf092,14:19.7,Walmart,Department Store,"94414 Matthew Spring, South Samanthaside, HI, Canada",CA,475.9,https://logo.clearbit.com/walmart.com,https://www.walmart.com,FALSE,0.73,TRUE
4725b575-de8e-47cd-90bc-9f444f5ad9a6,01:32.0,Tim Hortons,Coffee Shops,"597 Gonzales Mews, Nicholasmouth, OR, Canada",CA,27.46,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,TRUE,0.18,FALSE
a190508e-bce1-4852-9a4f-35266b3165b6,18:29.2,Walmart,Department Store,"55494 Danielle Inlet Apt. 687, Garciachester, AS, Canada",CA,68.33,https://logo.clearbit.com/walmart.com,https://www.walmart.com,TRUE,0.14,FALSE
c1b71787-2679-4025-b346-5051d27a5e71,17:38.7,Apple,Technology,"094 Tommy Square, West Michelle, MI, Canada",CA,382.33,https://logo.clearbit.com/apple.com,https://www.apple.com,TRUE,0.6,TRUE
08a60f0d-9ac6-44df-971d-64caa912aa47,14:51.6,Loblaws,Grocery Store,"1001 Stephanie Row Suite 773, Christinaview, IA, Canada",CA,433.84,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.37,TRUE
17de4c7c-a488-4834-ba8d-ffc31f2eb351,18:18.9,Best Buy,Electronics,"872 Michael Lakes Suite 856, Dalemouth, KY, Canada",CA,412.51,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,FALSE,0.17,TRUE
b6bf9d2a-ae3e-4a95-9ba0-51ea4501b266,21:33.0,Indigo,Bookstore,"1685 Mcdonald River Suite 232, Tammystad, OH, Canada",CA,482.82,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,TRUE,0.37,TRUE
7d3e124a-ea1d-4fe7-a46d-e2d852efd598,26:43.2,Amazon,Online Retail,"9475 Desiree Lodge Apt. 284, Port Jamesburgh, IA, Canada",CA,394.35,https://logo.clearbit.com/amazon.com,https://www.amazon.com,TRUE,0.5,TRUE
edc859b8-faaa-478c-a7e2-5a1a7b549c21,55:59.0,Netflix,Streaming Services,"0407 John Valley Suite 147, Lebury, LA, Canada",CA,204.81,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.91,FALSE
95afa4da-325a-4ae0-92e2-a74515b5e065,25:24.4,Netflix,Streaming Services,"595 April Forge Suite 456, North Stevenborough, PA, Canada",CA,312.85,https://logo.clearbit.com/netflix.com,https://www.netflix.com,TRUE,0.78,TRUE
fe1f3e89-aa4c-4c57-bed2-372b13bcc90e,27:38.3,Tim Hortons,Coffee Shops,"17590 Katherine Mill, South Steveview, OK, Canada",CA,19.11,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,FALSE,0.03,FALSE
9d20aee9-248e-4242-b6dd-8bd2c9a37560,36:56.9,Starbucks,Coffee Shops,"928 Edwards Courts Suite 215, Lake Andrea, WY, Canada",CA,457.22,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,TRUE,0.54,TRUE
3de5f151-efaf-457a-bb70-e3ae851a511e,49:04.9,Uber,Transportation,"6353 Tucker Garden Suite 589, Williamston, NH, Canada",CA,362.65,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.16,TRUE
b3754d80-31a6-4d31-bfcf-97b1227c5e45,12:00.1,Walmart,Department Store,"1335 Karen Ridge, North Josephton, PA, Canada",CA,177.59,https://logo.clearbit.com/walmart.com,https://www.walmart.com,TRUE,0.09,FALSE
7a02ee43-3a44-4b47-9419-5b84f3ac595a,36:00.2,Amazon,Online Retail,"74936 Rosales Fork Suite 796, Mackland, UT, Canada",CA,60.64,https://logo.clearbit.com/amazon.com,https://www.amazon.com,FALSE,0.46,FALSE
c1e4e5fa-df2d-4b40-bb7b-e95da4295587,13:03.2,Best Buy,Electronics,"00735 Bridges Points, South Madison, NY, Canada",CA,428.79,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,FALSE,0.13,TRUE
a9df2f51-887d-431d-9de9-4a284d62d663,47:09.8,Uber,Transportation,"63794 Donald Parkways Suite 691, Port Davidberg, ID, Canada",CA,405.67,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.31,TRUE
b6f28bf6-f4a6-4575-a3b9-8ab3341378bd,19:30.9,Apple,Technology,"42526 Sandra Prairie, Clarkeside, OK, Canada",CA,450.28,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.13,TRUE
29950794-2d0e-42c6-8a6a-b4aefac595d2,54:35.2,Indigo,Bookstore,"9465 Stuart Roads, Nicholasstad, UT, Canada",CA,185.96,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,TRUE,0.48,FALSE
5969e1d6-686d-4366-9416-1344056978c4,54:47.7,Uber,Transportation,"544 Daniel Court Suite 136, Lopeztown, TX, Canada",CA,102.16,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.51,FALSE
b3bbbff6-e29e-4cc2-ba54-8a3794769482,16:38.4,Starbucks,Coffee Shops,"88193 Monroe Stravenue, Palmerville, ND, Canada",CA,116.65,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,TRUE,0.74,FALSE
de431c94-443d-4075-8bee-a90dfac50166,44:01.8,Best Buy,Electronics,"1462 Anthony Club Suite 833, West Joseph, AR, Canada",CA,144.74,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,0.25,FALSE
022d40ac-a9be-4a5d-aadd-1f5a449badbc,55:17.4,Netflix,Streaming Services,"72836 James Pass, Johnsfurt, PW, Canada",CA,96.39,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.33,FALSE
812b0f72-441b-4623-af0e-b78e0d38de58,11:11.5,Apple,Technology,"90676 Teresa Freeway Suite 629, Aaronchester, SD, Canada",CA,335.84,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.76,TRUE
5e8abff4-65f6-42b9-b626-b86edb5ca8e4,55:35.4,Starbucks,Coffee Shops,"621 Thomas Haven, Hoffmanport, CT, Canada",CA,167.33,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.66,FALSE
acb70758-0fac-4d07-83da-b89e8bb336e1,45:15.8,Uber,Transportation,"32645 Scott Meadow, Evansshire, RI, Canada",CA,369.52,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.75,TRUE
04d64891-ba93-46a2-9987-749b9d465a54,04:28.8,Best Buy,Electronics,"3906 Flynn Port, New Jenniferfort, SD, Canada",CA,317.78,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,0.98,TRUE
6ce2492b-88d6-489d-adef-10ea5c0e739f,51:52.7,Walmart,Department Store,"51970 Andrea Street Suite 891, South Victoria, FL, Canada",CA,75.76,https://logo.clearbit.com/walmart.com,https://www.walmart.com,TRUE,0.84,FALSE
c6446829-0305-48b2-b5ac-fd2e15a02592,56:35.4,Loblaws,Grocery Store,"74215 Carl Gateway Suite 252, Flynnberg, HI, Canada",CA,85.13,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.01,FALSE
869a3919-b8e0-4bfd-a571-4cb104c8be18,28:07.1,Apple,Technology,"875 Robertson Divide, East Kendra, MN, Canada",CA,244.5,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.19,FALSE
2ba5c289-19ff-4323-ae3c-93d71dcc5f78,30:50.4,Uber,Transportation,"91065 Allen Unions Suite 174, Samanthafurt, OK, Canada",CA,205.8,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.45,FALSE
fda574f6-b29a-47d9-9a39-bd23c192e189,37:31.8,Netflix,Streaming Services,"02140 Edward Plains Apt. 319, Michaelshire, VT, Canada",CA,275.21,https://logo.clearbit.com/netflix.com,https://www.netflix.com,TRUE,0.74,TRUE
3c041197-d9b3-4b9f-abff-03bd5b87dbca,20:42.4,Indigo,Bookstore,"59717 Miller Oval, East Antoniochester, NY, Canada",CA,462.32,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,FALSE,1,TRUE
4a61a264-0d67-4fcf-b33c-151cfec24bcb,39:40.8,Starbucks,Coffee Shops,"412 Kent Square, Smithland, MO, Canada",CA,131.37,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.77,FALSE
2203037b-c131-4c57-ad5c-9ec260846601,59:57.4,Apple,Technology,"895 John Lights, Dariusside, NH, Canada",CA,333.31,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.76,TRUE
f043517c-0f55-4794-ad20-6eec8d0ef30e,38:45.9,Netflix,Streaming Services,"7600 Ramirez Inlet Suite 973, Lake Kathrynbury, AZ, Canada",CA,36.24,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.43,FALSE
f0e5819d-0e9f-4bd2-84ad-3d0e716b252e,19:06.2,Walmart,Department Store,"9675 Kemp Greens, Darrentown, ME, Canada",CA,482.55,https://logo.clearbit.com/walmart.com,https://www.walmart.com,TRUE,0.09,TRUE
724dea45-4c8c-4f56-a5f7-83df99944cc2,02:21.3,Apple,Technology,"473 Amber Key, Smithmouth, PR, Canada",CA,415.89,https://logo.clearbit.com/apple.com,https://www.apple.com,TRUE,0.55,TRUE
a1f5ca7e-ca4b-40ab-aa9c-be539162617f,18:36.2,Netflix,Streaming Services,"79959 Lang Loop Apt. 110, Ashleyshire, NJ, Canada",CA,67.52,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.31,FALSE
037bb927-5348-4c3d-9260-e3d10ad3bb06,09:42.5,Best Buy,Electronics,"4565 Hernandez Port Suite 226, West William, KY, Canada",CA,278.88,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,0.97,TRUE
b215089c-7d17-44ba-98ea-62314a5550d4,06:24.8,Indigo,Bookstore,"90984 Rice Keys, Smithchester, MS, Canada",CA,95.39,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,TRUE,0.14,FALSE
839d6ef3-5939-4e3d-9278-16a10810dd84,40:42.7,Loblaws,Grocery Store,"613 Sarah Tunnel, Johnsonmouth, FM, Canada",CA,389.08,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,TRUE,0.73,TRUE
9db419a6-d64d-4ca7-9e30-84550e06e0ee,37:34.7,Tim Hortons,Coffee Shops,"9570 Ashley Views Suite 263, Mcdonaldburgh, FM, Canada",CA,265.16,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,TRUE,0.56,TRUE
be2230be-dcbd-4add-9ed7-240c7f6359a4,27:16.6,Indigo,Bookstore,"10735 David Ranch Suite 220, Fernandezburgh, LA, Canada",CA,264.9,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,FALSE,0.54,TRUE
2cde45aa-102d-438e-93d3-2a7c0606a455,43:51.2,Indigo,Bookstore,"30239 Johnny Light, Port Richardtown, MP, Canada",CA,87.54,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,TRUE,0.1,FALSE
f5440374-a326-4edb-94ee-046a9fe796c9,28:54.8,Starbucks,Coffee Shops,"430 Salazar Shoal Apt. 357, Morrisberg, PA, Canada",CA,319.28,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,TRUE,0.84,TRUE
59de26af-bdcb-4e3e-868c-f951a3864ab0,26:37.3,Starbucks,Coffee Shops,"537 Antonio Light, Jonside, MA, Canada",CA,272.71,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.86,TRUE
0d56f7b7-72f0-4e15-89b8-2945c5b22ebc,29:25.7,Netflix,Streaming Services,"3119 Jonathan Lake Suite 428, West Johnmouth, MT, Canada",CA,29.21,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.3,FALSE
fb76ca1c-902c-4ced-a419-1743f15e2004,51:45.9,Indigo,Bookstore,"55078 Pierce Route Suite 860, North Jeremy, OR, Canada",CA,486.14,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,FALSE,0.47,TRUE
0a4242fe-d16c-44da-ae29-996f3be60c30,45:28.5,Starbucks,Coffee Shops,"31701 Castro Mall, New Kimberly, TN, Canada",CA,362.17,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0,TRUE
70155759-152e-4efc-9f19-e8e3406af9d9,06:26.5,Netflix,Streaming Services,"872 Harris Union Apt. 424, Lauraburgh, OK, Canada",CA,355.63,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.21,TRUE
4c77f2e4-8116-44e6-b69a-a4ded7a0c797,52:15.2,Uber,Transportation,"964 Wilson Branch Apt. 328, South Adammouth, CO, Canada",CA,299.02,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.06,TRUE
9796c00c-dab4-47f1-ac42-36042fd84cce,23:27.0,Best Buy,Electronics,"745 Edward Brooks, Lake Erik, VT, Canada",CA,74.45,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,FALSE,0.82,FALSE
cf444d5d-287a-4b2a-8ac5-f67ec0592fbe,04:40.5,Loblaws,Grocery Store,"75454 Raymond Pines, Harveyland, AR, Canada",CA,198.66,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,TRUE,0.65,FALSE
6553fd68-19ed-407e-8f77-9dfc4e303758,19:02.6,Best Buy,Electronics,"6275 Kimberly Knolls Apt. 697, Joshuaton, IN, Canada",CA,297.75,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,0.83,TRUE
af21e397-b885-4304-8068-ee49f93fb8b1,09:07.7,Amazon,Online Retail,"78548 James Ports Suite 872, Lake Angela, MO, Canada",CA,117.02,https://logo.clearbit.com/amazon.com,https://www.amazon.com,FALSE,0.14,FALSE
4d00a749-9e59-4a5a-bac5-ec86c5797457,16:25.9,Best Buy,Electronics,"0145 Levine Drives, East Richard, CA, Canada",CA,66.12,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,0.21,FALSE
8701b4b3-9390-4483-abc4-bbe6547ef70e,36:30.8,Starbucks,Coffee Shops,"197 Cody Cape Apt. 967, Caldwelltown, RI, Canada",CA,337.76,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.01,TRUE
32cd5597-74da-4e73-8aa9-718abe1892d1,45:11.9,Amazon,Online Retail,"201 Andrea Stravenue, Davidbury, VT, Canada",CA,262.71,https://logo.clearbit.com/amazon.com,https://www.amazon.com,TRUE,0.77,TRUE
f44eeb09-c2fd-40b7-b8ed-29014122bcf8,32:13.2,Uber,Transportation,"49379 Wagner Ramp Apt. 585, Lisaland, NE, Canada",CA,238.2,https://logo.clearbit.com/uber.com,https://www.uber.com,FALSE,0.3,FALSE
2081de57-2b44-4737-b4ec-bf05a4a87674,52:24.4,Amazon,Online Retail,"49207 Rivas Mount Suite 142, Annamouth, GU, Canada",CA,272.92,https://logo.clearbit.com/amazon.com,https://www.amazon.com,FALSE,0.15,TRUE
e7ecd500-f680-4fb5-b107-0b44cffa5c8c,39:06.2,Tim Hortons,Coffee Shops,"62591 Heather Fall Suite 977, Port Sandra, NE, Canada",CA,438.24,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,TRUE,0.38,TRUE
cac06da6-efad-445a-bea2-c13a11fb6a8b,43:24.8,Netflix,Streaming Services,"2443 Gonzalez Junctions Suite 978, Martinfurt, MN, Canada",CA,60.85,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.43,FALSE
923ae559-f467-49e8-b6e2-c5206be1db14,38:51.0,Starbucks,Coffee Shops,"4380 Christina Ports Apt. 348, Lake Kennethport, NJ, Canada",CA,438.74,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.76,TRUE
bcddbeff-4e3b-43f8-9436-8724c8db80b5,58:29.0,Loblaws,Grocery Store,"00940 Robert Knoll Suite 376, West Natasha, MO, Canada",CA,263.81,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,TRUE,1,TRUE
1abb6090-da9d-4f76-af4b-8dce25e2a2fc,12:38.1,Uber,Transportation,"54920 Robert Rapid, North Caitlin, CO, Canada",CA,480.07,https://logo.clearbit.com/uber.com,https://www.uber.com,FALSE,0.24,TRUE
157b8892-4428-4784-b22a-5ab2f7e3c53b,34:02.9,Apple,Technology,"015 Steven Coves Apt. 722, Collinsland, KS, Canada",CA,419.17,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.42,TRUE
a87841a6-a22b-4c20-af70-d98f8880d640,25:55.5,Amazon,Online Retail,"9001 Martinez Ridge Apt. 359, Shaneport, GA, Canada",CA,433.26,https://logo.clearbit.com/amazon.com,https://www.amazon.com,FALSE,0.84,TRUE
24e36fda-8e5b-4f6a-b8b5-46beb29e663f,51:31.7,Netflix,Streaming Services,"596 Buck Orchard, Roblesland, MI, Canada",CA,452.84,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.42,TRUE
45058f38-92be-4ca7-9b27-16e10783ed2b,42:59.1,Netflix,Streaming Services,"26247 Richard Branch, Lake Jamesshire, AK, Canada",CA,491.63,https://logo.clearbit.com/netflix.com,https://www.netflix.com,TRUE,0.01,TRUE
a21bdaad-1cdc-4d66-bda6-1c593778d1b9,21:25.0,Apple,Technology,"4761 Turner Mission, Wrightmouth, MD, Canada",CA,125.16,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.22,FALSE
79b785c9-2960-4d3b-8faf-6d4a07960919,11:56.3,Best Buy,Electronics,"423 Richard Park, Lake Janice, AR, Canada",CA,334.49,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,1,TRUE
2a453a67-7bd2-42ca-a6b0-c17d0678b617,29:16.2,Apple,Technology,"4939 Kevin Fort Suite 904, Melissashire, VI, Canada",CA,282.53,https://logo.clearbit.com/apple.com,https://www.apple.com,FALSE,0.61,TRUE
36740f4e-4495-4cae-8735-84430dd20f17,43:44.8,Best Buy,Electronics,"87835 Gonzalez Views Apt. 330, Hallmouth, IA, Canada",CA,25.84,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,0.59,FALSE
396d1422-94a8-42ad-9401-c9d9811e5548,45:04.2,Amazon,Online Retail,"23641 Elijah Trace, Mahoneytown, SC, Canada",CA,289.93,https://logo.clearbit.com/amazon.com,https://www.amazon.com,TRUE,0.97,TRUE
a3b18f98-c9f8-4f2b-8c6a-80a9dee2cff4,14:23.2,Loblaws,Grocery Store,"72033 Williams Cliffs Suite 023, West Cody, AK, Canada",CA,183.55,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.82,FALSE
0cb4fa43-9cac-4030-bac2-8b78be7134be,29:08.6,Walmart,Department Store,"5587 Linda Grove, West Edwinport, MA, Canada",CA,176.92,https://logo.clearbit.com/walmart.com,https://www.walmart.com,FALSE,0.85,FALSE
e4a54eca-228c-4f45-a2c3-e143675ddbb5,49:46.1,Uber,Transportation,"99255 David Fort, South Kelliland, OR, Canada",CA,432.39,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.94,TRUE
761d34f6-18f4-42ef-b01c-5a2cf3ae3c6e,19:25.3,Best Buy,Electronics,"505 Jessica Inlet, Sarahland, RI, Canada",CA,336.19,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,TRUE,0.22,TRUE
cb5a43b9-e7ec-40df-8929-ec6108bb27b2,10:58.3,Starbucks,Coffee Shops,"57557 Patricia Lock Suite 328, West Robert, AK, Canada",CA,16.95,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.1,FALSE
102a552d-bb0b-4cc3-ab17-5ac22483e68d,15:45.4,Best Buy,Electronics,"62185 Young Curve Apt. 076, West Bobberg, AR, Canada",CA,401.94,https://logo.clearbit.com/bestbuy.ca,https://www.bestbuy.ca,FALSE,0.85,TRUE
e0c9dff1-c64a-4fdb-b9ec-d6497d37a248,18:22.1,Netflix,Streaming Services,"569 Murray Club Suite 336, New Bobbyshire, AZ, Canada",CA,182.5,https://logo.clearbit.com/netflix.com,https://www.netflix.com,FALSE,0.35,FALSE
f297a738-78a9-41c9-8fe4-353e2a534d3e,55:19.9,Loblaws,Grocery Store,"6103 Todd Passage, New Brittneyton, KY, Canada",CA,141.93,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,TRUE,0.32,FALSE
cecc5782-2349-4cf6-96d8-d1088b5041e0,12:35.4,Netflix,Streaming Services,"163 Rickey Pass Suite 851, Sarahton, MI, Canada",CA,385.46,https://logo.clearbit.com/netflix.com,https://www.netflix.com,TRUE,0.21,TRUE
bf91928e-3b2b-4e41-bfb0-1737b00ab1f9,47:25.0,Indigo,Bookstore,"6882 Mendoza Pine Apt. 072, Mooretown, VA, Canada",CA,325.9,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,FALSE,0.75,TRUE
7366c4db-9201-4e8d-87c4-a43302725acc,15:30.7,Starbucks,Coffee Shops,"472 Stephen Knoll, Campbellmouth, NC, Canada",CA,423.14,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,TRUE,0.33,TRUE
1a86d629-9108-408e-9bdd-7f3939b00085,10:24.8,Uber,Transportation,"306 Farley Pike, Dakotaview, MI, Canada",CA,271.43,https://logo.clearbit.com/uber.com,https://www.uber.com,TRUE,0.32,TRUE
83d04d64-62a3-4c05-a8b8-e2ea6b441697,35:38.2,Netflix,Streaming Services,"7146 Baker Camp, Grayhaven, VA, Canada",CA,55.14,https://logo.clearbit.com/netflix.com,https://www.netflix.com,TRUE,0.64,FALSE
3713d3d6-c5ca-4c61-a009-a65e5dadec26,31:41.5,Tim Hortons,Coffee Shops,"85711 Torres Meadows Apt. 595, Clarkport, IA, Canada",CA,312.79,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,TRUE,0.76,TRUE
178f7893-5c66-4013-886d-ac3cca8da84f,00:12.8,Loblaws,Grocery Store,"073 Allen Bypass, West Allison, MI, Canada",CA,136.02,https://logo.clearbit.com/loblaws.ca,https://www.loblaws.ca,FALSE,0.35,FALSE
5f44fd50-839e-448d-b70f-b8e6795a375f,15:00.2,Apple,Technology,"77730 Cory Park, Rodriguezburgh, MP, Canada",CA,448.41,https://logo.clearbit.com/apple.com,https://www.apple.com,TRUE,0.96,TRUE
e5352367-7ee8-4066-ae37-0026be805823,00:35.5,Tim Hortons,Coffee Shops,"8720 Douglas Shores Apt. 254, Manuelton, MA, Canada",CA,12.88,https://logo.clearbit.com/timhortons.ca,https://www.timhortons.ca,TRUE,0.58,FALSE
67f9e9f2-9fee-4577-8606-58e4fbe0633a,48:27.8,Indigo,Bookstore,"099 Ashley Park, Welchbury, NC, Canada",CA,351.61,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,FALSE,0.76,TRUE
f9b0e00b-4eed-4af0-bedd-dda9557fe8b2,10:12.3,Indigo,Bookstore,"6163 James Underpass, Johnbury, WI, Canada",CA,93.06,https://logo.clearbit.com/indigo.ca,https://www.chapters.indigo.ca,TRUE,0.2,FALSE
37e7c2c2-0a37-49bc-b9bf-280c167301e3,30:58.6,Amazon,Online Retail,"91435 Christina River, North Travis, VT, Canada",CA,357.27,https://logo.clearbit.com/amazon.com,https://www.amazon.com,FALSE,0.85,TRUE
65ca89d5-1bc5-4641-bc6f-a062739786de,48:05.2,Starbucks,Coffee Shops,"965 Gutierrez Loaf Apt. 897, West Cory, PA, Canada",CA,359.36,https://logo.clearbit.com/starbucks.com,https://www.starbucks.com,FALSE,0.4,TRUE
